General carpentry work,Elevators,Construction cleaning,Floor coverings,Sealing coatings,Earthworks,Attic,Windows,Scaffolding,Plastering work,Gardening work,Kitchen fittings,Painting work,Masonry and reinforced concrete work,Metal construction work,Tiling work,Sheet metal work,Civil engineering works,Carpentry work,region
9.782592251233439,-1.8347626153542507,12.377640273585769,6.990751953214769,6.729232359269929,18.853844204463044,9.125194352432175,-2.8559862761266004,30.49532565225067,-2.5401701905567506,17.34340923616108,5.541763489341065,26.377161747692185,-0.5876494362350684,1.8829273575614849,-11.743498427518887,34.51386263187277,-1.2176801547680611,20.001063246495804,Lake Geneva Region
10.482749352368785,-0.30137202994389156,6.6126872163648756,12.40376646668058,10.56909545149567,4.854348868801438,14.09248278592743,0.9485393590927202,-13.272723793567522,-10.46871713268034,17.892174903588,-11.45571620851696,12.276154652695837,-8.746793978470961,-20.44296340623154,-4.932700484770663,-20.60116991431319,-11.603154156769037,1.526116459247973,Ticino
-5.054522117221168,5.337382411370129,10.988311925488517,-4.967931428361325,-5.094807259714884,-12.021343821070374,1.6780702855652834,-1.2472651146176332,-5.394688444144876,-9.31473591287427,-3.8300833887075214,6.225369813639318,-0.7827450057615835,9.283175993709918,1.1625688827714242,6.901373238039568,-3.566493848573316,-3.3943994712248013,-0.24243704972056435,Espace Midland
-2.3170668292309955,1.7687101796666553,-12.249669603740514,1.671982803872524,-5.19514472028024,1.1629032556288337,-5.680764662140646,-0.49864118734720364,-7.81488860020454,1.3634959430450948,-18.516206912830967,6.864780991453557,-3.7041394591838923,-8.262848391268577,8.587474846120259,7.402683758485637,-23.364882870021034,-2.1730987963021704,-13.500970163483203,Central Switzerland
-5.332593575306333,-1.8347626986232655,-0.8296726278726965,-3.5187619407472823,1.559295279139647,-11.036378250272179,-6.413026683019638,3.1342067967862164,-16.4132646444115,4.35734296077176,-2.0703263210741767,-5.279719274940405,-21.140343895661687,2.573406616907505,-4.320370162478866,8.69159722876195,-0.3427579708256303,12.987236217954418,-13.228092773566473,Northwestern Switzerland
-1.2782203654090978,-1.8347626986232655,-8.518666161335489,2.796378479296081,-6.350533059456723,-2.1910480812422435,-11.037286695187802,2.6289996373563724,-7.0637186844214455,8.74276203862533,-4.464978722604997,-4.356088735069179,-18.3199934482882,2.586661521120945,-3.0575142953408516,4.825717272721619,-12.203090131241296,7.0590799184533495,-6.492964312483181,Zurich
-3.929713960007035,-1.8347626986232655,-17.08238992846161,-9.766968863223923,2.841164540459019,-2.6648234816836123,1.6396826623144563,0.2085798073540559,-6.504965630733963,5.111811596052448,-7.5575235883896426,-8.11433055474356,-0.559317791473319,-8.43871858651751,4.1081608378619165,-8.447610493150535,-9.86611290507986,-7.950442644963601,-2.021206552806774,Eastern Switzerland
